1000	0.0000000000e+00
2000	0.0000000000e+00
3000	0.0000000000e+00
4000	0.0000000000e+00
5000	0.0000000000e+00
6000	0.0000000000e+00
7000	1.5600000000e-03
8000	0.0000000000e+00
9000	1.5612000000e-03
10000	0.0000000000e+00
11000	1.5624000000e-03
12000	1.5650000000e-03
13000	1.5700000000e-03
14000	1.5576000000e-03
15000	1.5672000000e-03
16000	1.5625000000e-03
17000	1.5531000000e-03
18000	1.5625000000e-03
19000	1.5723000000e-03
20000	3.1252000000e-03
21000	1.5560000000e-03
22000	1.5686000000e-03
23000	0.0000000000e+00
24000	1.5533000000e-03
25000	0.0000000000e+00
26000	3.1344000000e-03
27000	1.5576000000e-03
28000	1.5579000000e-03
29000	1.5529000000e-03
30000	3.1250000000e-03
31000	3.1250000000e-03
32000	3.1279000000e-03
33000	3.1220000000e-03
34000	3.1250000000e-03
35000	3.1250000000e-03
36000	1.5626000000e-03
37000	3.1214000000e-03
38000	3.1274000000e-03
39000	3.1251000000e-03
40000	1.5601000000e-03
41000	1.5601000000e-03
42000	3.1274000000e-03
43000	4.6851000000e-03
44000	1.5625000000e-03
45000	4.6875000000e-03
46000	3.1251000000e-03
47000	1.5626000000e-03
48000	3.1249000000e-03
49000	3.1273000000e-03
50000	3.1250000000e-03
51000	4.6875000000e-03
52000	3.1224000000e-03
53000	4.6875000000e-03
54000	4.6900000000e-03
55000	4.6851000000e-03
56000	4.6900000000e-03
57000	4.6850000000e-03
58000	3.1222000000e-03
59000	3.1249000000e-03
60000	1.5648000000e-03
61000	4.6875000000e-03
62000	6.2503000000e-03
63000	4.6849000000e-03
64000	4.6875000000e-03
65000	4.6908000000e-03
66000	4.6849000000e-03
67000	4.6849000000e-03
68000	4.6875000000e-03
69000	4.6816000000e-03
70000	3.1280000000e-03
71000	6.2469000000e-03
72000	6.2533000000e-03
73000	4.6895000000e-03
74000	4.6905000000e-03
75000	3.1273000000e-03
76000	6.2530000000e-03
77000	7.8096000000e-03
78000	4.6842000000e-03
79000	4.6874000000e-03
80000	7.8126000000e-03
81000	6.2499000000e-03
82000	4.6901000000e-03
83000	6.2470000000e-03
84000	7.8124000000e-03
85000	6.2522000000e-03
86000	7.8126000000e-03
87000	6.2526000000e-03
88000	4.6879000000e-03
89000	7.8099000000e-03
90000	7.8574000000e-03
91000	7.8120000000e-03
92000	7.8103000000e-03
93000	7.8124000000e-03
94000	7.8124000000e-03
95000	4.6900000000e-03
96000	9.3751000000e-03
97000	6.2475000000e-03
98000	7.8149000000e-03
99000	7.8132000000e-03
100000	7.8124000000e-03
101000	9.3774000000e-03
102000	7.8077000000e-03
103000	7.8152000000e-03
104000	7.8098000000e-03
105000	9.3784000000e-03
106000	7.8094000000e-03
107000	9.3750000000e-03
108000	7.8105000000e-03
109000	9.3749000000e-03
110000	9.3751000000e-03
111000	7.8097000000e-03
112000	9.3750000000e-03
113000	6.2497000000e-03
114000	7.8123000000e-03
115000	1.0937600000e-02
116000	1.0977800000e-02
117000	9.3733000000e-03
118000	1.0940800000e-02
119000	9.3744000000e-03
120000	1.0934800000e-02
121000	1.0940000000e-02
122000	9.3759000000e-03
123000	9.3745000000e-03
124000	1.0937600000e-02
125000	9.3722000000e-03
126000	9.3753000000e-03
127000	9.3914000000e-03
128000	1.0937600000e-02
129000	1.0937400000e-02
130000	1.0940100000e-02
131000	9.3692000000e-03
132000	9.4130000000e-03
133000	1.2500400000e-02
134000	9.3779000000e-03
135000	1.2503200000e-02
136000	1.2499300000e-02
137000	1.0937400000e-02
138000	9.3696000000e-03
139000	9.3776000000e-03
140000	9.3749000000e-03
141000	1.0937600000e-02
142000	9.3750000000e-03
143000	1.2499900000e-02
144000	1.0937700000e-02
145000	1.0930600000e-02
146000	9.3774000000e-03
147000	1.2500600000e-02
148000	1.2496900000e-02
149000	1.2500000000e-02
150000	1.0940200000e-02
151000	1.2494300000e-02
152000	1.0937400000e-02
153000	1.2489800000e-02
154000	1.0937700000e-02
155000	1.2499900000e-02
156000	1.2502900000e-02
157000	1.2497200000e-02
158000	9.3779000000e-03
159000	1.4059900000e-02
160000	1.2500100000e-02
161000	1.0937400000e-02
162000	1.2502700000e-02
163000	1.2497400000e-02
164000	1.4062500000e-02
165000	1.2496300000e-02
166000	1.2500000000e-02
167000	1.2504000000e-02
168000	1.5622800000e-02
169000	1.0937400000e-02
170000	1.5622200000e-02
171000	1.0940200000e-02
172000	1.5696200000e-02
173000	1.0876300000e-02
174000	1.5622300000e-02
175000	1.5627600000e-02
176000	1.5660500000e-02
177000	7.8129000000e-03
178000	1.2500100000e-02
179000	1.5625000000e-02
180000	1.0940300000e-02
181000	1.5626800000e-02
182000	1.4060800000e-02
183000	1.5624800000e-02
184000	1.4062800000e-02
185000	1.5624900000e-02
186000	1.5627800000e-02
187000	1.4103700000e-02
188000	1.5629400000e-02
189000	1.5624700000e-02
190000	1.5617400000e-02
191000	1.4098700000e-02
192000	1.5622400000e-02
193000	1.4062600000e-02
194000	1.5615400000e-02
195000	1.5627500000e-02
196000	1.5627000000e-02
197000	1.5627600000e-02
198000	1.5619400000e-02
199000	1.5624200000e-02
200000	1.5260000000e-02
201000	1.5663700000e-02
202000	1.5630400000e-02
203000	1.5627600000e-02
204000	1.5625400000e-02
205000	1.5626000000e-02
206000	1.5623900000e-02
207000	1.5617600000e-02
208000	1.8710700000e-02
209000	1.5622600000e-02
210000	1.5625600000e-02
211000	1.5622100000e-02
212000	1.7187600000e-02
213000	1.7187400000e-02
214000	1.7193100000e-02
215000	1.7181500000e-02
216000	1.8750000000e-02
217000	2.0312500000e-02
218000	1.7193300000e-02
219000	1.8749900000e-02
220000	1.7184100000e-02
221000	1.8749700000e-02
222000	1.8749800000e-02
223000	1.8748600000e-02
224000	1.7186400000e-02
225000	1.7191600000e-02
226000	1.8746000000e-02
227000	1.8750200000e-02
228000	2.1894100000e-02
229000	1.8747200000e-02
230000	1.7184500000e-02
231000	1.8745100000e-02
232000	1.7187100000e-02
233000	2.0312500000e-02
234000	2.0312200000e-02
235000	1.8748900000e-02
236000	1.8752600000e-02
237000	2.0354600000e-02
238000	1.7188900000e-02
239000	2.0310100000e-02
240000	1.8747100000e-02
241000	2.0309600000e-02
242000	1.8826500000e-02
243000	2.0314800000e-02
244000	2.0312700000e-02
245000	2.0302100000e-02
246000	2.0310400000e-02
247000	1.8755800000e-02
248000	1.8747300000e-02
249000	2.3437700000e-02
250000	2.0321500000e-02
251000	1.8750900000e-02
252000	2.3440000000e-02
253000	2.1872300000e-02
254000	2.0312700000e-02
255000	2.0314700000e-02
256000	1.8751900000e-02
257000	2.1873000000e-02
258000	2.5000000000e-02
259000	2.3437500000e-02
260000	2.3437500000e-02
261000	2.3440900000e-02
262000	2.1874300000e-02
263000	1.7189700000e-02
264000	2.3437500000e-02
265000	2.3437500000e-02
266000	2.3440600000e-02
267000	2.3439900000e-02
268000	1.5632600000e-02
269000	2.3437500000e-02
270000	2.1877900000e-02
271000	1.8750400000e-02
272000	2.3437500000e-02
273000	2.0312600000e-02
274000	2.3440800000e-02
275000	2.1872100000e-02
276000	2.1884400000e-02
277000	2.1876700000e-02
278000	2.3437300000e-02
279000	2.3437800000e-02
280000	2.3434000000e-02
281000	2.1875100000e-02
282000	2.3437500000e-02
283000	2.1878800000e-02
284000	2.1861400000e-02
285000	2.3439900000e-02
286000	2.4997800000e-02
287000	2.3389800000e-02
288000	2.3433900000e-02
289000	2.3438300000e-02
290000	2.3436300000e-02
291000	2.4995500000e-02
292000	2.4999900000e-02
293000	2.1875300000e-02
294000	2.3396800000e-02
295000	2.6562400000e-02
296000	2.3443000000e-02
297000	2.6559700000e-02
298000	2.1875400000e-02
299000	2.4996200000e-02
300000	2.3439800000e-02
301000	2.3426900000e-02
302000	2.5000100000e-02
303000	2.5002600000e-02
304000	2.3436600000e-02
305000	2.4992600000e-02
306000	2.3437400000e-02
307000	2.5002600000e-02
308000	2.6562600000e-02
309000	2.3440600000e-02
310000	2.6562600000e-02
311000	2.5000100000e-02
312000	2.5000200000e-02
313000	2.6562600000e-02
314000	2.6562500000e-02
315000	2.5000100000e-02
316000	2.4997600000e-02
317000	2.5002600000e-02
318000	2.6557300000e-02
319000	2.6572300000e-02
320000	2.4996400000e-02
321000	2.6562400000e-02
322000	2.8125100000e-02
323000	2.5000200000e-02
324000	2.6559700000e-02
325000	2.8122500000e-02
326000	2.4998800000e-02
327000	2.8126600000e-02
328000	2.6561400000e-02
329000	2.6550300000e-02
330000	2.8124900000e-02
331000	2.8125000000e-02
332000	2.6560300000e-02
333000	2.6555600000e-02
334000	2.5003300000e-02
335000	2.3440000000e-02
336000	2.6559300000e-02
337000	2.6562600000e-02
338000	3.1250000000e-02
339000	2.6562600000e-02
340000	2.8124800000e-02
341000	2.8100200000e-02
342000	2.9687500000e-02
343000	2.1874900000e-02
344000	3.1249900000e-02
345000	3.1250300000e-02
346000	3.1249800000e-02
347000	2.6562400000e-02
348000	2.1872600000e-02
349000	2.6565900000e-02
350000	3.1249700000e-02
351000	2.0312500000e-02
352000	2.0314500000e-02
353000	3.1252400000e-02
354000	3.1247800000e-02
355000	3.1250200000e-02
356000	3.1249100000e-02
357000	3.1253300000e-02
358000	3.1244400000e-02
359000	2.8115000000e-02
360000	2.6526000000e-02
361000	3.1250100000e-02
362000	2.9732300000e-02
363000	3.1249900000e-02
364000	2.8136100000e-02
365000	2.8128200000e-02
366000	3.1291800000e-02
367000	2.9690400000e-02
368000	2.8113800000e-02
369000	2.9691600000e-02
370000	2.9684100000e-02
371000	3.1253000000e-02
372000	3.1253300000e-02
373000	3.1252000000e-02
374000	2.9693800000e-02
375000	2.9687700000e-02
376000	2.8131300000e-02
377000	3.1250400000e-02
378000	2.9684500000e-02
379000	3.2817800000e-02
380000	3.1250100000e-02
381000	2.9690200000e-02
382000	3.1237600000e-02
383000	3.1248800000e-02
384000	2.9693000000e-02
385000	3.2809700000e-02
386000	3.1250900000e-02
387000	3.1290500000e-02
388000	3.2812600000e-02
389000	3.1250300000e-02
390000	3.1252700000e-02
391000	3.2806900000e-02
392000	3.2814700000e-02
393000	3.2810100000e-02
394000	3.2812300000e-02
395000	3.2809900000e-02
396000	3.1255200000e-02
397000	3.1252200000e-02
398000	3.1253800000e-02
399000	3.1279800000e-02
400000	3.2820000000e-02
401000	3.2809500000e-02
402000	3.2826300000e-02
403000	3.2818400000e-02
404000	3.2804400000e-02
405000	3.4375100000e-02
406000	3.2804000000e-02
407000	3.4377200000e-02
408000	3.1249500000e-02
409000	3.2853800000e-02
410000	3.1290900000e-02
411000	3.1255200000e-02
412000	3.7499800000e-02
413000	3.1254800000e-02
414000	3.2806600000e-02
415000	3.4413400000e-02
416000	3.2824800000e-02
417000	3.4358100000e-02
418000	3.5934300000e-02
419000	3.4377800000e-02
420000	3.4369500000e-02
421000	3.5940100000e-02
422000	3.4380100000e-02
423000	3.5937600000e-02
424000	3.4372400000e-02
425000	3.2812800000e-02
426000	3.5944200000e-02
427000	3.4374500000e-02
428000	3.5940700000e-02
429000	3.2805300000e-02
430000	3.4385900000e-02
431000	3.7500000000e-02
432000	3.7500200000e-02
433000	3.2809000000e-02
434000	3.5943700000e-02
435000	3.7500100000e-02
436000	3.9064200000e-02
437000	3.9105100000e-02
438000	3.9062400000e-02
439000	3.9062500000e-02
440000	3.4372400000e-02
441000	3.5936500000e-02
442000	3.7499700000e-02
443000	3.9077400000e-02
444000	3.4369200000e-02
445000	3.5940300000e-02
446000	3.5979600000e-02
447000	3.7500600000e-02
448000	3.7502300000e-02
449000	3.5978900000e-02
450000	3.5945100000e-02
451000	3.7505100000e-02
452000	3.7504200000e-02
453000	3.9065400000e-02
454000	3.7509000000e-02
455000	3.7491500000e-02
456000	3.7506200000e-02
457000	3.7497700000e-02
458000	3.7502600000e-02
459000	3.7499900000e-02
460000	3.7490300000e-02
461000	3.7497100000e-02
462000	3.7505900000e-02
463000	3.9064900000e-02
464000	3.9058100000e-02
465000	3.5974700000e-02
466000	3.7500400000e-02
467000	3.5939900000e-02
468000	3.7504800000e-02
469000	3.9072100000e-02
470000	3.7515000000e-02
471000	3.9049500000e-02
472000	3.9065400000e-02
473000	3.7516300000e-02
474000	3.9053700000e-02
475000	3.7502500000e-02
476000	3.7497300000e-02
477000	4.0630100000e-02
478000	3.5936700000e-02
479000	4.2190300000e-02
480000	4.0632900000e-02
481000	4.0614700000e-02
482000	3.7487500000e-02
483000	3.9080800000e-02
484000	4.0675700000e-02
485000	4.0661500000e-02
486000	3.9058300000e-02
487000	3.7500400000e-02
488000	3.9106700000e-02
489000	4.3786100000e-02
490000	3.9057500000e-02
491000	4.3797100000e-02
492000	4.0665200000e-02
493000	4.0625200000e-02
494000	4.2188000000e-02
495000	4.2188500000e-02
496000	4.0625300000e-02
497000	3.7499800000e-02
498000	4.3754700000e-02
499000	4.2182500000e-02
500000	4.3788400000e-02
501000	3.9062400000e-02
502000	4.0630800000e-02
503000	4.0624300000e-02
504000	4.0627700000e-02
505000	4.2190900000e-02
506000	4.0631000000e-02
507000	4.6926400000e-02
508000	3.4372800000e-02
509000	4.3751900000e-02
510000	3.6239000000e-02
511000	3.9080100000e-02
512000	4.6902100000e-02
513000	4.6875000000e-02
514000	4.2228200000e-02
515000	3.1252600000e-02
516000	3.9057100000e-02
517000	4.6877600000e-02
518000	4.6874200000e-02
519000	4.6873200000e-02
520000	4.6884800000e-02
521000	3.9034800000e-02
522000	4.6924400000e-02
523000	3.5934700000e-02
524000	4.0629500000e-02
525000	4.6875200000e-02
526000	3.5983400000e-02
527000	4.2225400000e-02
528000	4.5310300000e-02
529000	4.0662900000e-02
530000	4.6872600000e-02
531000	4.3744700000e-02
532000	4.0627700000e-02
533000	4.6871900000e-02
534000	4.0671400000e-02
535000	4.6872500000e-02
536000	4.3765600000e-02
537000	4.5302200000e-02
538000	4.3757300000e-02
539000	4.3750900000e-02
540000	4.5324600000e-02
541000	4.5347700000e-02
542000	4.3753500000e-02
543000	4.5318000000e-02
544000	4.5304300000e-02
545000	4.6765500000e-02
546000	4.5313100000e-02
547000	4.5314900000e-02
548000	4.5304100000e-02
549000	4.5353800000e-02
550000	4.5301500000e-02
551000	4.5313400000e-02
552000	4.3744900000e-02
553000	4.5319200000e-02
554000	4.3753500000e-02
555000	4.3786900000e-02
556000	4.4014800000e-02
557000	4.6915800000e-02
558000	4.6872700000e-02
559000	4.6946000000e-02
560000	4.6615800000e-02
561000	4.8435100000e-02
562000	4.6865000000e-02
563000	4.6906800000e-02
564000	4.6901500000e-02
565000	4.6871900000e-02
566000	4.6877200000e-02
567000	4.8482300000e-02
568000	4.6868800000e-02
569000	4.8444000000e-02
570000	4.6873900000e-02
